Unnamed: 0,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,RevenuePerMonth,ServiceBundleScore,HighRiskContract,FiberOpticUser,PaperlessHighRisk,SingleCustomer,HighMonthlyCharges,TenureChargesRatio,ChargesPerService,StabilityScore,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,LifecycleStage_Growing,LifecycleStage_Loyal,LifecycleStage_Mature,LifecycleStage_New
556,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.9,19.9,9.95,1,1,0,0,1,0,0.04784688995215311,9.95,0,False,False,True,True,False,False,True,False,False,False,False,False,False,True
4889,1,0,1,1,47,1,1,1,1,1,1,1,1,1,113.45,5317.8,110.78750000000001,8,0,1,1,0,1,0.4106596767147226,12.605555555555556,4,False,True,False,False,True,False,True,False,False,False,False,False,True,False
4820,0,0,1,0,58,1,1,1,0,1,1,1,1,1,84.3,4916.4,83.32881355932203,7,0,0,1,0,0,0.6799531066822978,10.5375,3,True,False,False,False,False,True,False,False,True,False,False,True,False,False
2936,1,0,0,0,40,1,1,0,1,1,0,1,1,1,102.65,4108.15,100.19878048780487,6,1,1,1,1,1,0.38591413410516157,14.664285714285715,1,False,True,False,True,False,False,False,False,False,True,False,False,True,False
1515,0,0,0,0,41,1,1,0,0,1,1,0,1,1,68.6,2877.05,68.50119047619049,5,0,0,1,1,0,0.589080459770115,11.433333333333332,2,True,False,False,False,True,False,False,False,True,False,False,False,True,False
2304,1,0,1,0,67,1,0,1,1,0,0,1,1,1,100.9,6733.15,99.01691176470588,5,0,1,1,0,1,0.6575073601570166,16.816666666666666,3,False,True,False,False,True,False,False,True,False,False,False,True,False,False
2205,1,1,0,0,34,1,0,0,1,1,0,1,1,1,99.85,3343.15,95.51857142857143,5,0,1,1,1,1,0.33713435795736246,16.641666666666666,2,False,True,False,False,True,False,False,False,True,False,False,False,True,False
6944,1,0,0,0,3,1,0,0,0,0,0,0,0,1,19.1,53.05,13.2625,1,1,0,1,1,0,0.14925373134328357,9.55,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True
3908,0,1,1,0,60,1,1,1,1,1,1,1,1,1,116.05,6925.9,113.53934426229507,8,0,1,1,0,1,0.5126014523707817,12.894444444444444,3,False,True,False,False,False,True,True,False,False,False,False,True,False,False
1032,0,1,0,0,8,1,0,0,0,1,0,1,1,1,92.1,729.95,81.10555555555555,4,1,1,1,1,1,0.08592910848549946,18.419999999999998,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True
6563,1,0,1,1,15,1,1,0,0,0,0,0,0,1,74.9,1107.25,69.203125,2,1,1,1,0,0,0.1976284584980237,24.96666666666667,2,False,True,False,True,False,False,True,False,False,False,True,False,False,False
3552,1,0,0,0,68,1,1,1,1,1,0,0,1,1,102.1,7149.35,103.61376811594204,6,0,1,1,1,1,0.6595538312318138,14.585714285714285,2,False,True,False,False,False,True,True,False,False,False,False,True,False,False
5896,1,1,1,0,71,1,1,0,0,0,0,0,0,0,25.45,1789.65,24.856250000000003,2,0,0,0,0,0,2.6843100189035916,8.483333333333333,3,False,False,True,False,False,True,False,True,False,False,False,True,False,False
3101,0,0,0,0,58,1,1,1,0,0,0,0,0,1,79.8,4526.85,76.72627118644068,3,1,1,1,1,0,0.7178217821782178,19.95,1,False,True,False,True,False,False,True,False,False,False,False,True,False,False
2553,1,1,0,0,2,1,0,0,0,0,0,0,0,0,19.2,37.2,12.4,1,1,0,0,1,0,0.09900990099009901,9.6,0,False,False,True,True,False,False,False,False,True,False,False,False,False,True
3567,0,0,1,1,14,1,0,0,1,0,1,0,1,1,89.65,1208.35,80.55666666666666,4,1,1,1,0,0,0.15444015444015444,17.93,2,False,True,False,True,False,False,False,True,False,False,True,False,False,False
5068,0,0,1,0,71,1,0,0,0,0,0,0,0,1,20.9,1493.2,20.73888888888889,1,0,0,1,0,0,3.2420091324200917,10.45,3,False,False,True,False,False,True,True,False,False,False,False,True,False,False
4019,1,0,0,0,14,1,1,0,1,0,0,1,1,1,100.55,1415.55,94.36999999999999,5,1,1,1,1,1,0.137863121614968,16.758333333333333,0,False,True,False,True,False,False,False,False,True,False,True,False,False,False
3070,0,0,0,0,6,0,0,1,1,0,1,0,1,0,50.95,307.6,43.94285714285714,4,1,0,0,1,0,0.11549566891241578,10.190000000000001,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True
149,1,0,1,1,15,1,0,0,1,1,1,0,1,1,69.5,1071.4,66.9625,5,1,0,1,0,0,0.2127659574468085,11.583333333333334,2,True,False,False,True,False,False,False,False,False,True,True,False,False,False
871,1,0,1,1,57,1,0,0,1,1,0,1,1,1,97.55,5598.0,96.51724137931035,5,0,1,1,0,1,0.578386605783866,16.258333333333333,4,False,True,False,False,True,False,False,True,False,False,False,True,False,False
2833,0,0,0,0,66,1,0,1,1,1,0,0,0,1,61.15,4017.45,59.96194029850746,4,0,0,1,1,0,1.0619469026548674,12.23,2,True,False,False,False,False,True,True,False,False,False,False,True,False,False
2997,1,1,1,0,69,1,1,0,1,0,0,1,0,1,89.95,6143.15,87.75928571428571,4,1,1,1,0,1,0.7586586036283672,17.990000000000002,2,False,True,False,True,False,False,False,False,True,False,False,True,False,False
403,0,0,1,0,68,1,0,1,0,0,1,0,0,0,55.9,3848.8,55.77971014492754,3,0,0,0,0,0,1.195079086115993,13.975,3,True,False,False,False,True,False,True,False,False,False,False,True,False,False
1265,1,1,0,1,56,1,0,1,0,0,0,1,1,0,94.8,5264.3,92.3561403508772,4,0,1,0,0,1,0.5845511482254697,18.96,3,False,True,False,False,True,False,False,True,False,False,False,True,False,False
948,1,1,0,0,35,1,1,0,0,1,0,1,1,1,99.05,3395.8,94.32777777777778,5,1,1,1,1,1,0.3498250874562719,16.508333333333333,1,False,True,False,True,False,False,False,False,True,False,False,False,True,False
641,0,0,1,1,43,1,0,0,0,0,0,1,0,0,56.15,2499.3,56.80227272727273,2,1,0,0,0,0,0.752405949256343,18.716666666666665,3,True,False,False,True,False,False,False,False,True,False,False,False,True,False
4690,1,0,1,0,31,1,0,0,0,1,1,0,1,1,66.4,2019.8,63.11875,4,1,0,1,0,0,0.45994065281899105,13.280000000000001,2,True,False,False,True,False,False,False,True,False,False,False,False,True,False
537,0,0,1,1,33,1,0,1,1,1,0,0,0,1,58.45,1955.4,57.51176470588236,4,0,0,1,0,0,0.5550883095037846,11.690000000000001,4,True,False,False,False,True,False,False,False,False,True,False,False,True,False
4536,1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.35,69.35,34.675,1,1,1,1,1,0,0.014214641080312724,34.675,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True
6264,1,0,0,0,44,1,0,0,0,1,1,1,1,0,100.1,4378.35,97.29666666666668,5,0,1,0,1,1,0.4352126607319486,16.683333333333334,2,False,True,False,False,False,True,True,False,False,False,False,False,True,False
3521,0,0,1,1,57,1,0,1,1,0,0,0,0,0,53.45,3053.0,52.63793103448276,3,0,0,0,0,0,1.046831955922865,13.3625,4,True,False,False,False,True,False,False,False,True,False,False,True,False,False
6228,1,0,0,1,70,1,1,1,1,0,1,0,0,0,64.95,4551.5,64.1056338028169,5,0,0,0,0,0,1.061410159211524,10.825000000000001,3,True,False,False,False,True,False,True,False,False,False,False,True,False,False
5287,1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.55,20.55,10.275,1,1,0,0,1,0,0.04640371229698376,10.275,0,False,False,True,True,False,False,False,True,False,False,False,False,False,True
3780,1,0,1,1,55,1,0,0,0,1,1,0,0,1,55.25,3119.9,55.7125,3,0,0,1,0,0,0.9777777777777777,13.8125,4,True,False,False,False,False,True,False,True,False,False,False,True,False,False
6048,1,1,1,0,29,1,1,0,0,0,0,1,1,1,94.45,2653.65,88.455,4,1,1,1,0,1,0.3038239916186485,18.89,2,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1369,0,0,0,0,33,1,1,1,1,0,0,0,0,1,60.9,2033.85,59.81911764705882,4,1,0,1,1,0,0.5331179321486268,12.18,1,True,False,False,True,False,False,False,False,False,True,False,False,True,False
6809,1,1,1,0,4,1,1,0,0,0,0,0,0,0,74.95,308.7,61.739999999999995,2,1,1,0,0,0,0.052666227781435156,24.983333333333334,1,False,True,False,True,False,False,False,False,True,False,False,False,False,True
465,1,0,0,0,70,0,0,0,0,0,1,0,1,1,40.05,2799.75,39.433098591549296,2,0,0,1,1,0,1.7052375152253352,13.35,2,True,False,False,False,False,True,False,False,False,True,False,True,False,False
1657,1,0,0,0,35,1,1,0,0,0,0,0,0,1,25.6,901.25,25.03472222222222,2,1,0,1,1,0,1.3157894736842104,8.533333333333333,1,False,False,True,True,False,False,False,False,True,False,False,False,True,False
4700,0,0,0,0,2,1,0,0,0,0,0,0,0,1,45.85,105.6,35.199999999999996,1,1,0,1,1,0,0.042689434364994665,22.925,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True
3785,1,1,1,0,10,1,1,0,0,1,0,0,1,1,89.8,914.3,83.11818181818181,4,1,1,1,0,0,0.11013215859030838,17.96,1,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1465,1,0,1,1,1,1,0,0,1,0,0,0,0,0,74.6,74.6,37.3,2,1,1,0,0,0,0.013227513227513229,24.866666666666664,2,False,True,False,True,False,False,False,True,False,False,False,False,False,True
1337,1,0,0,0,31,1,0,0,0,0,0,0,0,0,20.4,609.1,19.034375,1,0,0,0,1,0,1.4485981308411215,10.2,2,False,False,True,False,False,True,True,False,False,False,False,False,True,False
3563,1,1,0,0,30,1,1,1,0,0,0,0,1,1,90.5,2595.85,83.73709677419355,4,1,1,1,1,1,0.32786885245901637,18.1,1,False,True,False,True,False,False,False,True,False,False,False,False,True,False
835,1,1,1,1,60,1,1,1,1,0,0,0,1,1,93.25,5774.55,94.66475409836066,5,1,1,1,0,1,0.636604774535809,15.541666666666666,3,False,True,False,True,False,False,False,False,True,False,False,True,False,False
763,0,0,1,1,72,1,1,1,0,1,1,0,0,0,66.85,4758.8,65.18904109589042,5,0,0,0,0,0,1.0611643330876934,11.141666666666666,4,True,False,False,False,False,True,True,False,False,False,False,True,False,False
6826,1,0,0,0,4,1,0,0,0,0,0,0,0,1,20.7,83.75,16.75,1,1,0,1,1,0,0.18433179723502305,10.35,0,False,False,True,True,False,False,False,True,False,False,False,False,False,True
1002,1,0,1,1,4,1,0,0,0,0,0,0,0,1,69.55,284.9,56.98,1,1,1,1,0,0,0.05669737774627924,34.775,2,False,True,False,True,False,False,False,False,False,True,False,False,False,True
6146,0,0,0,0,25,1,0,0,1,1,0,1,1,1,99.5,2369.05,91.1173076923077,5,1,1,1,1,1,0.24875621890547264,16.583333333333332,1,False,True,False,True,False,False,False,False,True,False,False,False,True,False
5511,1,0,1,0,70,1,1,1,0,0,1,1,1,1,76.95,5289.8,74.50422535211268,6,0,0,1,0,0,0.8980115458627325,10.992857142857144,3,True,False,False,False,False,True,False,True,False,False,False,True,False,False
690,1,0,0,0,1,1,0,0,0,0,0,0,0,1,20.45,20.45,10.225,1,1,0,1,1,0,0.046620046620046623,10.225,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True
393,0,0,0,0,19,1,0,0,0,0,0,0,0,0,19.9,367.55,18.3775,1,1,0,0,1,0,0.9090909090909092,9.95,0,False,False,True,True,False,False,False,False,False,True,True,False,False,False
1736,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.5,19.5,9.75,1,1,0,0,1,0,0.04878048780487805,9.75,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True
6688,0,0,1,1,12,1,0,0,0,0,0,0,0,0,20.3,224.5,17.26923076923077,1,0,0,0,0,0,0.5633802816901409,10.15,3,False,False,True,False,False,True,True,False,False,False,False,False,False,True
2693,1,0,0,0,72,1,0,0,0,0,0,0,0,0,19.3,1414.8,19.38082191780822,1,0,0,0,1,0,3.54679802955665,9.65,2,False,False,True,False,False,True,True,False,False,False,False,True,False,False
6576,0,0,0,0,2,1,0,0,0,0,0,0,0,0,20.3,41.2,13.733333333333334,1,1,0,0,1,0,0.09389671361502347,10.15,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True
3187,1,0,1,1,34,1,0,0,1,1,0,1,0,1,89.85,3091.75,88.33571428571429,4,1,1,1,0,0,0.3742432581177766,17.97,3,False,True,False,True,False,False,False,False,True,False,False,False,True,False
4432,1,0,0,0,37,0,0,1,1,0,1,0,0,1,40.55,1390.85,36.60131578947368,3,0,0,1,1,0,0.8904933814681107,10.1375,2,True,False,False,False,False,True,False,False,False,True,False,False,True,False
6446,1,1,1,1,58,1,1,1,1,0,1,0,0,1,89.85,5125.75,86.87711864406779,5,0,1,1,0,0,0.6384149697303247,14.975,4,False,True,False,False,True,False,True,False,False,False,False,True,False,False
1870,1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.55,45.55,22.775,1,1,0,1,1,0,0.021482277121374866,22.775,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True
3633,0,1,0,0,1,1,0,0,0,0,0,0,0,1,71.25,71.25,35.625,1,1,1,1,1,0,0.01384083044982699,35.625,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1428,1,0,0,0,1,1,1,0,0,0,0,0,0,1,50.45,50.45,25.225,2,1,0,1,1,0,0.019436345966958212,16.816666666666666,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True
5777,1,0,1,0,72,1,1,1,1,1,1,0,0,0,68.15,4808.7,65.87260273972602,6,0,0,0,0,0,1.0412147505422993,9.735714285714286,3,True,False,False,False,False,True,False,False,False,True,False,True,False,False
6031,0,1,1,1,12,0,0,0,0,0,1,0,0,1,29.3,355.9,27.376923076923074,1,1,0,1,0,0,0.396039603960396,14.65,2,True,False,False,True,False,False,False,False,False,True,False,False,False,True
4660,0,0,0,0,2,1,0,0,0,0,0,0,0,0,19.5,31.55,10.516666666666667,1,1,0,0,1,0,0.0975609756097561,9.75,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True
5864,0,0,1,0,47,1,0,0,0,0,0,0,0,0,19.65,921.55,19.198958333333334,1,0,0,0,0,0,2.276029055690073,9.825,3,False,False,True,False,False,True,True,False,False,False,False,False,True,False
2616,1,0,1,1,6,1,0,0,0,0,0,0,0,1,44.6,260.8,37.25714285714286,1,1,0,1,0,0,0.13157894736842105,22.3,2,True,False,False,True,False,False,True,False,False,False,False,False,False,True
1969,0,0,0,0,60,0,0,1,0,1,0,1,1,0,53.6,3237.05,53.06639344262295,4,0,0,0,1,0,1.0989010989010988,10.72,2,True,False,False,False,False,True,False,False,True,False,False,True,False,False
1720,0,1,0,0,2,1,0,0,1,0,0,1,0,1,83.8,163.7,54.56666666666666,3,1,1,1,1,0,0.02358490566037736,20.95,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True
4909,1,0,1,0,51,1,0,1,1,1,1,1,1,1,83.85,4307.1,82.82884615384616,7,0,0,1,0,0,0.6010606953447261,10.48125,3,True,False,False,False,False,True,False,True,False,False,False,True,False,False
2443,0,0,1,1,72,1,1,1,1,1,0,1,1,0,109.55,7887.25,108.04452054794521,7,0,1,0,0,1,0.6512890094979648,13.69375,4,False,True,False,False,False,True,False,True,False,False,False,True,False,False
1682,1,0,1,0,72,1,1,1,1,1,0,1,1,1,85.25,6083.1,83.33013698630137,7,0,0,1,0,0,0.8347826086956521,10.65625,3,True,False,False,False,False,True,False,False,True,False,False,True,False,False
4198,0,0,1,1,52,1,1,0,0,0,0,0,0,0,23.05,1255.1,23.681132075471698,2,0,0,0,0,0,2.1621621621621623,7.683333333333334,4,False,False,True,False,False,True,False,False,False,True,False,True,False,False
6003,0,0,1,0,71,1,1,1,1,1,1,1,1,0,93.2,6506.15,90.36319444444445,8,0,0,0,0,1,0.7537154989384288,10.355555555555556,3,True,False,False,False,False,True,False,True,False,False,False,True,False,False
2195,0,0,1,0,28,1,1,0,0,0,0,0,0,0,25.55,672.2,23.179310344827588,2,0,0,0,0,0,1.054613935969868,8.516666666666667,3,False,False,True,False,True,False,False,False,False,True,False,False,True,False
4409,1,1,1,0,71,0,0,1,1,1,1,0,0,0,46.35,3353.4,46.575,4,0,0,0,0,0,1.4994720168954594,9.27,3,True,False,False,False,False,True,False,True,False,False,False,True,False,False
4069,1,0,1,1,68,1,0,1,0,0,1,1,1,1,99.55,6668.0,96.6376811594203,5,0,1,1,0,1,0.6762804574838389,16.591666666666665,4,False,True,False,False,False,True,False,False,True,False,False,True,False,False
4484,1,0,0,0,1,1,0,0,0,0,0,0,0,1,70.35,70.35,35.175,1,1,1,1,1,0,0.014015416958654521,35.175,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True
6715,0,0,0,0,11,1,1,0,0,1,0,1,0,1,89.2,990.3,82.52499999999999,4,1,1,1,1,0,0.12195121951219512,17.84,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1102,1,0,1,1,3,1,0,0,1,1,0,0,0,1,56.15,168.15,42.0375,3,1,0,1,0,0,0.05249343832020997,14.0375,2,True,False,False,True,False,False,False,False,False,True,False,False,False,True
3046,0,0,1,0,61,1,1,0,0,1,1,1,1,1,103.3,6518.35,105.13467741935484,6,0,1,1,0,1,0.5848513902205178,14.757142857142856,3,False,True,False,False,True,False,True,False,False,False,False,True,False,False
3383,1,0,1,0,6,1,1,0,0,0,0,0,0,1,75.5,438.0,62.57142857142857,2,1,1,1,0,0,0.0784313725490196,25.166666666666668,1,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1957,0,0,1,0,46,1,1,1,0,0,0,0,0,0,53.1,2459.8,52.336170212765964,3,1,0,0,0,0,0.8502772643253235,13.275,2,True,False,False,True,False,False,False,False,True,False,False,False,True,False
6456,0,0,0,1,50,1,0,0,0,0,0,0,0,0,70.35,3533.6,69.28627450980392,1,0,1,0,0,0,0.700770847932726,35.175,3,False,True,False,False,False,True,False,True,False,False,False,True,False,False
4684,1,0,0,0,69,1,0,0,1,1,1,1,1,1,104.05,7262.0,103.74285714285715,6,0,1,1,1,1,0.6568300809138505,14.864285714285714,2,False,True,False,False,True,False,True,False,False,False,False,True,False,False
2782,1,0,1,1,38,1,1,1,0,1,1,1,1,1,85.4,3297.0,84.53846153846153,7,0,0,1,0,0,0.43981481481481477,10.675,4,True,False,False,False,False,True,True,False,False,False,False,False,True,False
3815,0,0,0,0,3,1,1,0,0,0,0,0,0,1,74.25,210.3,52.575,2,1,1,1,1,0,0.03986710963455149,24.75,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1263,0,1,1,0,68,1,1,0,1,0,0,0,1,1,89.6,6127.6,88.80579710144929,4,1,1,1,0,0,0.750551876379691,17.919999999999998,2,False,True,False,True,False,False,True,False,False,False,False,True,False,False
6788,1,0,0,1,25,1,0,0,0,0,0,0,0,0,20.8,460.2,17.7,1,1,0,0,0,0,1.146788990825688,10.4,2,False,False,True,True,False,False,False,False,False,True,False,False,True,False
6971,0,1,1,0,18,1,1,0,0,0,1,1,1,0,99.75,1836.25,96.64473684210526,5,1,1,0,0,1,0.17866004962779156,16.625,1,False,True,False,True,False,False,True,False,False,False,True,False,False,False
3462,1,0,0,0,7,1,1,0,0,0,0,0,1,1,85.2,602.55,75.31875,3,1,1,1,1,0,0.08120649651972157,21.3,0,False,True,False,True,False,False,False,False,False,True,False,False,False,True
4200,0,0,0,0,65,0,0,1,0,1,1,1,1,0,59.95,3921.1,59.41060606060606,5,0,0,0,1,0,1.0664479081214109,9.991666666666667,2,True,False,False,False,False,True,False,True,False,False,False,True,False,False
5709,0,0,0,0,12,1,0,0,0,0,0,0,0,0,19.3,228.75,17.596153846153847,1,0,0,0,1,0,0.5911330049261083,9.65,1,False,False,True,False,True,False,False,False,False,True,False,False,False,True
272,1,0,0,0,1,0,0,0,0,0,0,0,0,0,24.8,24.8,12.4,0,1,0,0,1,0,0.03875968992248062,24.8,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True
2147,1,0,0,0,18,1,0,0,0,0,0,0,0,0,19.0,348.8,18.357894736842105,1,1,0,0,1,0,0.9,9.5,0,False,False,True,True,False,False,False,False,True,False,True,False,False,False
6102,0,0,1,0,64,1,1,1,0,1,1,1,1,1,85.0,5484.4,84.3753846153846,7,0,0,1,0,0,0.7441860465116279,10.625,3,True,False,False,False,False,True,False,True,False,False,False,True,False,False
6618,1,0,0,0,26,1,1,1,1,0,0,0,0,1,86.65,2208.75,81.80555555555556,4,1,1,1,1,0,0.2966343411294923,17.330000000000002,1,False,True,False,True,False,False,False,True,False,False,False,False,True,False
2655,0,0,0,1,4,1,1,0,1,0,0,1,0,0,89.6,365.65,73.13,4,1,1,0,0,0,0.04415011037527594,17.919999999999998,1,False,True,False,True,False,False,False,False,False,True,False,False,False,True
3683,1,0,1,0,71,1,0,1,0,0,1,0,0,0,54.5,3778.2,52.474999999999994,3,0,0,0,0,0,1.2792792792792793,13.625,3,True,False,False,False,False,True,True,False,False,False,False,True,False,False
2070,0,0,0,0,49,1,1,1,1,0,0,0,0,1,59.75,2934.3,58.68600000000001,4,1,0,1,1,0,0.8065843621399177,11.95,1,True,False,False,True,False,False,False,True,False,False,False,True,False,False
6831,1,0,0,0,7,1,1,0,0,0,0,0,1,1,86.8,620.35,77.54375,3,1,1,1,1,0,0.07972665148063782,21.7,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True
5851,0,1,0,0,35,1,1,1,1,1,1,1,1,1,110.8,3836.3,106.5638888888889,8,0,1,1,1,1,0.31305903398926654,12.31111111111111,2,False,True,False,False,True,False,True,False,False,False,False,False,True,False
5825,1,1,1,0,1,1,0,0,0,0,0,0,0,1,70.3,70.3,35.15,1,1,1,1,0,0,0.014025245441795233,35.15,1,False,True,False,True,False,False,False,False,True,False,False,False,False,True
5277,0,0,0,0,6,1,0,0,0,0,0,1,1,0,89.3,577.6,82.51428571428572,3,1,1,0,1,0,0.0664451827242525,22.325,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1097,1,0,1,1,25,1,0,0,0,0,0,1,1,1,90.4,2178.6,83.79230769230769,3,0,1,1,0,1,0.2735229759299781,22.6,4,False,True,False,False,True,False,False,False,True,False,False,False,True,False
6480,0,0,0,1,13,1,0,0,0,1,1,0,0,0,53.45,718.1,51.292857142857144,3,1,0,0,0,0,0.23875114784205692,13.3625,1,True,False,False,True,False,False,False,False,False,True,True,False,False,False
4842,1,1,0,0,9,1,1,1,0,0,0,0,0,0,54.55,494.05,49.405,3,1,0,0,1,0,0.16201620162016203,13.6375,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True
4872,0,0,1,0,72,1,1,1,0,1,1,1,1,1,84.9,6065.3,83.08630136986302,7,0,0,1,0,0,0.8381839348079161,10.6125,3,True,False,False,False,False,True,True,False,False,False,False,True,False,False
5963,1,0,1,1,22,1,1,0,0,1,1,1,1,1,78.65,1663.75,72.33695652173913,6,0,0,1,0,0,0.27620841180163214,11.235714285714286,3,True,False,False,False,True,False,False,False,False,True,True,False,False,False
931,1,0,0,0,33,1,0,0,1,0,1,0,0,0,80.6,2651.1,77.9735294117647,3,0,1,0,1,0,0.40441176470588236,20.15,2,False,True,False,False,False,True,True,False,False,False,False,False,True,False
